icalps_deal_id,dealname,icalps_dealforecast,icalps_dealcertainty,icalps_dealtype,icalps_dealsource,icalps_dealnotes,icalps_dealcategory,icalps_deal_created_date,closedate,hubspot_owner_id,icalps_originalstage,icalps_original_status,icalps_transformation_notes,pipeline,dealstage,amount,weighted_amount,company_association_id,contact_association_id,hubspot_company_id,hubspot_contact_id,import_batch,import_status,validation_status
7587,PEGASUS - WP3 Prototyping & Pre-Indus,1420000.0,100,FTK,,WP3 Prototyping and Pre-industrialisation,Opportunity,2025-09-18 11:11:00,2025-09-18,39,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,1420000.0,1420000.0,21085,26814.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7588,PEGASUS - WP4 Industrialisation,736660.0,100,FTK,, Industrialisation,Opportunity,2025-09-18 13:27:00,2025-09-18,39,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,736660.0,736660.0,21085,26814.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7589,ASIC High Temp,1490000.0,10,FTK,,Spécification préliminaire recue,Opportunity,2025-09-18 00:13:00,2025-09-18,39,Construction offre,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419646,1490000.0,149000.0,1071,24453.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7590,VILDIUR-ASIC,1850000.0,10,FTK,,WP1 à WP4 pour ASIC design,Opportunity,,2025-09-18,27,Construction offre,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419646,1850000.0,185000.0,10299,19916.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7591,MAIA2,665000.0,50,Desogn_Service,,GF22,Opportunity,2025-09-18 18:43:00,2025-09-18,27,Construction offre,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419646,665000.0,332500.0,4345,4750.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7592,P&R SCL,300000.0,5,Desogn_Service,,SCL018,Opportunity,2025-09-18 20:06:00,2025-09-18,27,Qualified,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419645,300000.0,15000.0,4345,4750.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7593,Beemin-Avenant6,186800.0,100,Desogn_Service,,Travaux sup,Opportunity,2025-09-18 22:51:00,2025-09-18,27,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,186800.0,186800.0,1072,19803.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7594,SpiceX,250000.0,50,Desogn_Service,,Travail sur flot carac,Opportunity,,2025-09-18,27,Construction offre,Abandonne,Default mapping applied,Icalps_hardware,1116419644,250000.0,125000.0,7980,26809.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7595,Licences EDA - suite,30000.0,100,Desogn_Service,,"Licences analog sur 3 mois
Licence simulation digitale sur 12 mois",Opportunity,,2025-09-18,31,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,30000.0,30000.0,2153,2217.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7596,Licences Questa Prime,27000.0,100,Desogn_Service,,"- 4 pour 3 mois
- puis 8 pour 1 mois quand netlist finale disponible",Opportunity,,2025-09-18,31,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,27000.0,27000.0,2153,2217.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7597,RADICUS - petite puce,70000.0,0,FTK,,"Evolution de la stratégie pour basculer vers une puce = 1:4 circuit complet (qui est trop gros : risque pour assemblage et montage sur carte)
Avenant au contrat en cours avec quantification des travaux supplémentaires (avec hypothèse d'arrêt immédiat (s02) des efforts pour GDSII grosse puce)",Opportunity,,2025-09-18,31,Construction offre,Abandonne,Moved to Closed Dead (abandoned + low certainty),Icalps_hardware,1116419650,70000.0,0.0,3187,3296.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7598,ASIC peut-être,0.0,0,FTK,,"Discussion lors d'Electronica et on en saura plus quand NDA en place ...

0 retour en dépit des nombreuses relances ...",Opportunity,2025-09-18 13:58:00,2025-09-18,31,Identification,Abandonne,Moved to Closed Dead (abandoned + low certainty),Icalps_hardware,1116419650,0.0,0.0,22111,27856.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7599,Partenariat avec équipe Layout,0.0,0,Desogn_Service,,"Pour implication en particulier avec équipe Apple à Munich
et démarrage à 3 ou 4 en layout pour potentiellement aller vers > 10 personnes (a confirmer)

Avec Assesment financier finalisé ce 13/01/25
Et volonté de Carlos d'avancer sur la structuration du partenariat ...

Achats Apple demandait des prix pour des expérimentés < à nos coûts pour des débutants !",Opportunity,2025-09-18 16:29:00,2025-09-18,31,Qualified,Abandonne,Moved to Closed Dead (abandoned + low certainty),Icalps_hardware,1116419650,0.0,0.0,22112,27859.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7600,ASIC,1850000.0,1,FTK,,2nde source,Opportunity,2025-09-18 11:17:00,2025-09-18,27,Construction offre,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419646,1850000.0,18500.0,22113,27860.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7601,ASIC digital,0.0,10,FTK,,Reprise Alya FPGA,Opportunity,,2025-09-18,27,Identification,Abandonne,Moved to Closed Dead (abandoned + low certainty),Icalps_hardware,1116419650,0.0,0.0,1076,1050.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7602,B24-06316,0.0,0,Desogn_Service,,Nouvel appel d'offre. On ne répond pas car pas de solution pour réduire le montant par 3...,Opportunity,2025-09-18 21:04:00,2025-09-18,27,Identification,NoGo,Deal closed as lost,Icalps_hardware,12096415,0.0,0.0,2,26818.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7603,Diotima - ADC audio Delta-Sigma,400000.0,20,Desogn_Service,,Second source TI/ADI,Opportunity,,2025-09-18,39,Evaluation technique,Lost,Deal closed as lost,Icalps_hardware,12096415,400000.0,80000.0,20942,25618.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7604,ASIC Automotive,0.0,1,FTK,,"High Level Product Requirement:
•	Single-channel gate driver IC for automotive traction inverter applications
•	Hybrid power stage (Voltage source driver & current source driver) to drive discrete SiC transistors, SiC power modules or Hybrid power modules (SiC + IGBT with individual gate pins)
•	Configurable gate drive strength profiles
Minimum Requirements:
•	Supplier shall have proven experience in the design for automotive applications
•	Supplier shall have proven experience in the design of ICs with ISO26262 functional requirements
Supplier should have proven experience in the design of ICs including requirements with ASIL D on system level

Suite via Presto",Opportunity,,2025-09-18,39,Identification,Abandonne,Moved to Closed Dead (abandoned + low certainty),Icalps_hardware,1116419650,0.0,0.0,11778,25664.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7605,UHF ASIC RFID,0.0,0,FTK,,No Go,Opportunity,,2025-09-18,39,Identification,NoGo,Deal closed as lost,Icalps_hardware,12096415,0.0,0.0,11778,25664.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7606,SoC Asic,0.0,1,FTK,,"Qualification en cours
réponse RFI le 21 mars 2025",Opportunity,,2025-09-18,39,Evaluation technique,Abandonne,Moved to Closed Dead (abandoned + low certainty),Icalps_hardware,1116419650,0.0,0.0,22115,27864.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7607,SOMMERSET,1400000.0,25,Desogn_Service,,Dual M33 + corstone-021 + ...,Opportunity,,2025-09-18,31,Construction offre,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419646,1400000.0,350000.0,22114,27862.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7608,Besoin P&R pour ASIC Automotive,0.0,0,Desogn_Service,,"Info préliminaire

piste non poursuivie - basculement dans un mode de réponse conjointe à des RFQ clients (2 projets en cours de discussion pour Thyssen et pour Bosch)",Opportunity,,2025-09-18,31,Identification,Abandonne,Moved to Closed Dead (abandoned + low certainty),Icalps_hardware,1116419650,0.0,0.0,9072,10800.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7609,WESAT-S130-IP,44000.0,80,Desogn_Service,,Version hard de l'IP ReRAM,Opportunity,,2025-09-18,27,Negotiating,Abandonne,Default mapping applied,Icalps_hardware,1116419644,44000.0,35200.0,18686,23167.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7610,WESAT-On65,95000.0,100,Desogn_Service,,Testchip en 65 de OnSemi,Opportunity,,2025-09-18,27,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,95000.0,95000.0,18686,23167.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7611,Cendric investigations,25000.0,100,Desogn_Service,,Consulting,Opportunity,2025-09-18 09:43:00,2025-09-18,39,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,25000.0,25000.0,4255,25670.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7612,ASIC automotive,5000000.0,1,FTK,,PM,Opportunity,,2025-09-18,27,Construction offre,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419646,5000000.0,50000.0,22116,27865.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7613,ASIC basic digital,0.0,1,FTK,,Cherche à faire un 5440. Quantité très faible et budget pour NRE et prod inférieur à 10k donc noGo,Opportunity,2025-09-18 08:40:00,2025-09-18,27,Identification,NoGo,Deal closed as lost,Icalps_hardware,12096415,0.0,0.0,21091,26820.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7614,High-Side Switch,1912000.0,5,FTK,,Famille de switch haute tension pour appli automobile,Opportunity,,2025-09-18,39,Construction offre,Lost,Deal closed as lost,Icalps_hardware,12096415,1912000.0,95600.0,20942,25618.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7615,Wezen - 8 licences X100,25000.0,100,Desogn_Service,,"Soit pour 1 mois (WP1), soit pour 3 mois (WP2)
Seul WP2 comptabilisé car plus crédible",Opportunity,,2025-09-18,31,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,25000.0,25000.0,2153,2217.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7616,PEGASUS - WP2 = ASIC Design month 4,160000.0,100,FTK,,Design only,Opportunity,,2025-09-18,39,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,160000.0,160000.0,21085,26814.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7617,MIRZA - Avenant6,2346000.0,100,FTK,,"Reprise Rx + ajout ADC
+caractérisation Tx
+support intégration système",Opportunity,2025-09-18 11:20:00,2025-09-18,31,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,2346000.0,2346000.0,20946,25625.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7618,Embiez,1300000.0,50,Desogn_Service,,P&R GF 22,Opportunity,,2025-09-18,27,Construction offre,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419646,1300000.0,650000.0,20965,27871.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7619,Design pour ASIC Bosch,0.0,10,Desogn_Service,,Réponse commune ASIC Bosch,Opportunity,,2025-09-18,27,Identification,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419644,0.0,0.0,9072,10800.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
7620,PEGASUS - WP2 = ASIC Design,320000.0,100,FTK,,Design only,Opportunity,2025-09-18 02:34:00,2025-09-18,39,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,320000.0,320000.0,21085,26814.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8620,Control ASIC,0.0,1,FTK,,interested in making custom ASICs for quantum computer control electronics. This would mean both MW and BB. Highest frequencies would be around 8GHz,Opportunity,,2025-09-18,39,Identification,NoGo,Deal closed as lost,Icalps_hardware,12096415,0.0,0.0,22129,27887.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8621,Avenant RADICUS MLM pour PCB,0.0,100,FTK,,"Modification du WP5d pour remplacer les wafers complémentaires par les travaux pour PCB et assemblage des puces par Valtronic

Avenant1",Opportunity,2025-09-18 18:40:00,2025-09-18,31,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,0.0,0.0,3187,,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8622,Carac,250000.0,30,Desogn_Service,,Besoin flot carac (idem projet EM),Opportunity,2025-09-18 11:44:00,2025-09-18,27,Qualified,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419645,250000.0,75000.0,4293,4608.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8623,Besoin design,0.0,1,Desogn_Service,,besoin 4-5 personnes,Opportunity,2025-09-18 12:39:00,2025-09-18,27,Identification,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419644,0.0,0.0,4293,4608.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8624,ECC,25000.0,10,Desogn_Service,,Besoin ECC,Opportunity,2025-09-18 13:35:00,2025-09-18,27,Evaluation technique,Abandonne,Moved to Closed Dead (abandoned + low certainty),Icalps_hardware,1116419650,25000.0,2500.0,18686,23167.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8625,CENDRIC investigation,25000.0,90,Desogn_Service,,"idem opportunité Continental, partagé 50/50",Opportunity,,2025-09-18,39,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,25000.0,22500.0,22131,27889.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8626,ALCR Design support,450000.0,70,Desogn_Service,,"onsemi, represented by Brno Czech republic design center, is looking for subcontracting support for primary digital change of an existing design.",Opportunity,,2025-09-18,39,Negotiating,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419647,450000.0,315000.0,22132,27890.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8627,ASIC/SoC design,0.0,1,Desogn_Service,,"Various Design opportunities
Design Services RFI",Opportunity,,2025-09-18,39,Identification,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419644,0.0,0.0,22133,27892.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8628,PEGASUS - WP2 = ASIC Design month 5,160000.0,100,FTK,,Design only,Opportunity,,2025-09-18,39,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,160000.0,160000.0,21085,26814.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8629,ZLARIN W1-WP3,40000000.0,5,FTK,,Design et supply suite étude faisabilité avec structuration partenariat design avec CG,Opportunity,2025-09-18 12:47:00,2025-09-18,27,Construction offre,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419646,40000000.0,2000000.0,21067,25794.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8630,CHARA-Test 40 pcs,5000.0,100,FTK,,"Test manuel au labo de 40 puces supplémentaires + commande d'un socket de backup

Option socket de spare non retenue (3k€ de prix avec 2,2k€ de couts)",Opportunity,2025-09-18 20:33:00,2025-09-18,27,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,5000.0,5000.0,3176,3277.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8631,Vesuve - support caracterisation,108000.0,100,Desogn_Service,,"Au temps passé - 90 jours à 1,2 k€
pour doc pour certification RNG, ROMGEN, et support carac VEsuve Rev-A et Rev-B",Opportunity,2025-09-18 02:45:00,2025-09-18,31,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,108000.0,108000.0,2153,2217.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8632,ASIC digital,1500000.0,10,FTK,,Interposeur audio,Opportunity,,2025-09-18,27,Construction offre,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419646,1500000.0,150000.0,4256,4458.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8633,YILDIZ,125000.0,20,Desogn_Service,,P&R efpga,Opportunity,,2025-09-18,27,Evaluation technique,Abandonne,Default mapping applied,Icalps_hardware,1116419644,125000.0,25000.0,21011,25726.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8634,Daisy chain wafers,85000.0,80,Desogn_Service,,Wafer for assembly setup / short-loop / Bumping / daisy chains,Opportunity,,2025-09-18,39,Evaluation technique,Lost,Deal closed as lost,Icalps_hardware,12096415,85000.0,68000.0,21085,26814.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8635,toll ASIC,450000.0,5,FTK,,ASIC uLP pour tolling system,Opportunity,,2025-09-18,39,Identification,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419644,450000.0,22500.0,22150,27902.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8636,Collaboration ASIC,0.0,5,Desogn_Service,,Service conception ASIC automotive,Opportunity,2025-09-18 15:06:00,2025-09-18,39,Identification,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419644,0.0,0.0,11737,27904.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8637,Driver uLED GAN,500000.0,1,Desogn_Service,,Cherche un DC pour le Driver. ST projet européen,Opportunity,,2025-09-18,27,Identification,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419644,500000.0,5000.0,2,27891.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8638,QLC01,500000.0,20,Desogn_Service,,Support pour le design,Opportunity,,2025-09-18,27,Evaluation technique,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419646,500000.0,100000.0,22142,27895.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8639,Besoin support,144000.0,80,Desogn_Service,,1 vérif et un design,Opportunity,2025-09-18 01:16:00,2025-09-18,27,Negotiating,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419647,144000.0,115200.0,9103,10859.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8640,Projet ASIC,0.0,1,FTK,,DAC du CEA,Opportunity,2025-09-18 03:00:00,2025-09-18,27,Qualified,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419645,0.0,0.0,20973,25667.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8641,Ventes GAP8,100000.0,75,Production,,Distribution de GAP8 en stock,Opportunity,,2025-09-18,31,Construction offre,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419646,100000.0,75000.0,22153,27907.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8642,Ventes GAP9,600000.0,60,FTK,,"Distribution des GAP9 propriétés d'IC'Alps avec NewCo en mode agent.

Projection d'un besoin de 850k circuits sur 3,5 ans.
Ici opportunité que pour 2025 (et voir que nous arrivons à démarrer le modus operandi convenu par MOU)",Opportunity,,2025-09-18,31,Construction offre,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419646,600000.0,360000.0,22153,27907.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8643,Grenat-suite,0.0,49,FTK,,selon besoins d'Essilor ayant repris les assets de Greenwaves,Opportunity,,2025-09-18,31,Qualified,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419645,0.0,0.0,22154,27908.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8644,Test de 100 puces au labo + socket,15500.0,100,FTK,,"Car besoin de puces testées par Cairdac pour montage dans les capsules (100 ASAP pour juillet, et 100 en aout a priori)
Et commande d'une socket de rechange",Opportunity,,2025-09-18,31,Negotiating,Won,Deal successfully closed,Icalps_hardware,1116419649,15500.0,15500.0,3176,27926.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8645,Socket test Chara v1b,3000.0,90,FTK,,"suite au problème sur le socket utilisé, conformément à l'offre d'avril",Opportunity,,2025-09-18,31,Negotiating,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419647,3000.0,2700.0,3176,27926.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
8646,Support utilisation de Chara dans environnement ap,30000.0,90,Desogn_Service,,"Car plus aucun ingénieur chez Cairdac présent depuis le départ ...
et donc besoin de rendre la phase actuelle de prise en mains plus efficace et comprendre comment activer Chara, ou contourner si des limitations détectées ...",Opportunity,,2025-09-18,31,Negotiating,In Progress,Mapped to Sales Pipeline,Icalps_hardware,1116419647,30000.0,27000.0,3176,3277.0,TBD,TBD,icalps_migration_20250918_1203,READY,HUBSPOT_VALIDATED
