record_id,deal_name,pipeline,deal_stage,deal_status,transformation_notes,deal_amount,deal_forecast,deal_certainty,deal_type,deal_source,deal_brand,deal_notes,deal_category,deal_created_date,deal_close_date,deal_company_id,deal_contact_id,deal_owner,original_stage,original_status,processing_date
7579,ASIC,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,FTK,,ICALPS,ASIC pour minage,Opportunity,,2025-09-18,21087,26815.0,27,Identification,Abandonne,18/09/2025
7580,DARIUS Change Request,Sales Pipeline,Closed Won,Won,Deal successfully closed,16000.0,16000.0,100,Desogn_Service,,ICALPS,Avenant 4 à Mirza,Opportunity,2025-09-18 05:32:00,2025-09-18,20946,25625.0,31,Negotiating,Won,18/09/2025
7581,PEGASUS - WP2 = ASIC Design Month 2,Sales Pipeline,Closed Won,Won,Deal successfully closed,160000.0,160000.0,100,FTK,,ICALPS,"Design only
Prototyping and industrialization in WP3 & WP4",Opportunity,,2025-09-18,21085,26814.0,39,Negotiating,Won,18/09/2025
7582,ADC pour application SONAR,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,0,FTK,,ICALPS,ADC haute précisions et basse conso pour applications SONAR (en comparaison avec la ref d'un circuit TI utilisé à ce jour),Opportunity,,2025-09-18,18623,27845.0,31,Qualified,Abandonne,18/09/2025
7583,ASIC pour client commun,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,5,FTK,,ICALPS,via un projet Eurostar pour financement,Opportunity,2025-09-18 02:56:00,2025-09-18,22107,27846.0,31,Identification,Abandonne,18/09/2025
7584,Addendum 2 UART VARIANT + ESD,Sales Pipeline,Closed Won,Won,Deal successfully closed,52400.0,52400.0,100,Desogn_Service,,ICALPS,"Addendum Change request, UART VARIANT + ESD",Opportunity,2025-09-18 05:06:00,2025-09-18,20942,25618.0,39,Negotiating,Won,18/09/2025
7585,IP DC/DC Automotive,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),1000000.0,1000000.0,1,Desogn_Service,,ICALPS,"IP DC/DC Automotive selon spécifications.
Projet abandonné",Opportunity,2025-09-18 09:59:00,2025-09-18,10263,12139.0,39,Construction offre,Abandonne,18/09/2025
7586,PEGASUS - WP2 = ASIC Design Month 3,Sales Pipeline,Closed Won,Won,Deal successfully closed,160000.0,160000.0,100,FTK,,ICALPS,"Design only
Prototyping and industrialization in WP3 & WP4",Opportunity,,2025-09-18,21085,26814.0,39,Negotiating,Won,18/09/2025
7587,PEGASUS - WP3 Prototyping & Pre-Indus,Sales Pipeline,Closed Won,Won,Deal successfully closed,1420000.0,1420000.0,100,FTK,,ICALPS,WP3 Prototyping and Pre-industrialisation,Opportunity,2025-09-18 11:11:00,2025-09-18,21085,26814.0,39,Negotiating,Won,18/09/2025
7588,PEGASUS - WP4 Industrialisation,Sales Pipeline,Closed Won,Won,Deal successfully closed,736660.0,736660.0,100,FTK,,ICALPS, Industrialisation,Opportunity,2025-09-18 13:27:00,2025-09-18,21085,26814.0,39,Negotiating,Won,18/09/2025
7589,ASIC High Temp,Sales Pipeline,Negotiate,In Progress,Mapped to Sales Pipeline,1490000.0,1490000.0,10,FTK,,ICALPS,Spécification préliminaire recue,Opportunity,2025-09-18 00:13:00,2025-09-18,1071,24453.0,39,Construction offre,In Progress,18/09/2025
7590,VILDIUR-ASIC,Sales Pipeline,Negotiate,In Progress,Mapped to Sales Pipeline,1850000.0,1850000.0,10,FTK,,ICALPS,WP1 à WP4 pour ASIC design,Opportunity,,2025-09-18,10299,19916.0,27,Construction offre,In Progress,18/09/2025
7591,MAIA2,Sales Pipeline,Negotiate,In Progress,Mapped to Sales Pipeline,665000.0,665000.0,50,Desogn_Service,,ICALPS,GF22,Opportunity,2025-09-18 18:43:00,2025-09-18,4345,4750.0,27,Construction offre,In Progress,18/09/2025
7592,P&R SCL,Sales Pipeline,Qualified,In Progress,Mapped to Sales Pipeline,300000.0,300000.0,5,Desogn_Service,,ICALPS,SCL018,Opportunity,2025-09-18 20:06:00,2025-09-18,4345,4750.0,27,Qualified,In Progress,18/09/2025
7593,Beemin-Avenant6,Sales Pipeline,Closed Won,Won,Deal successfully closed,186800.0,186800.0,100,Desogn_Service,,ICALPS,Travaux sup,Opportunity,2025-09-18 22:51:00,2025-09-18,1072,19803.0,27,Negotiating,Won,18/09/2025
7594,SpiceX,Sales Pipeline,Identified,In Progress,Default mapping applied,250000.0,250000.0,50,Desogn_Service,,ICALPS,Travail sur flot carac,Opportunity,,2025-09-18,7980,26809.0,27,Construction offre,Abandonne,18/09/2025
7595,Licences EDA - suite,Sales Pipeline,Closed Won,Won,Deal successfully closed,30000.0,30000.0,100,Desogn_Service,,ICALPS,"Licences analog sur 3 mois
Licence simulation digitale sur 12 mois",Opportunity,,2025-09-18,2153,2217.0,31,Negotiating,Won,18/09/2025
7596,Licences Questa Prime,Sales Pipeline,Closed Won,Won,Deal successfully closed,27000.0,27000.0,100,Desogn_Service,,ICALPS,"- 4 pour 3 mois
- puis 8 pour 1 mois quand netlist finale disponible",Opportunity,,2025-09-18,2153,2217.0,31,Negotiating,Won,18/09/2025
7597,RADICUS - petite puce,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),70000.0,70000.0,0,FTK,,ICALPS,"Evolution de la stratégie pour basculer vers une puce = 1:4 circuit complet (qui est trop gros : risque pour assemblage et montage sur carte)
Avenant au contrat en cours avec quantification des travaux supplémentaires (avec hypothèse d'arrêt immédiat (s02) des efforts pour GDSII grosse puce)",Opportunity,,2025-09-18,3187,3296.0,31,Construction offre,Abandonne,18/09/2025
7598,ASIC peut-être,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,0,FTK,,ICALPS,"Discussion lors d'Electronica et on en saura plus quand NDA en place ...

0 retour en dépit des nombreuses relances ...",Opportunity,2025-09-18 13:58:00,2025-09-18,22111,27856.0,31,Identification,Abandonne,18/09/2025
7599,Partenariat avec équipe Layout,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,0,Desogn_Service,,ICALPS,"Pour implication en particulier avec équipe Apple à Munich
et démarrage à 3 ou 4 en layout pour potentiellement aller vers > 10 personnes (a confirmer)

Avec Assesment financier finalisé ce 13/01/25
Et volonté de Carlos d'avancer sur la structuration du partenariat ...

Achats Apple demandait des prix pour des expérimentés < à nos coûts pour des débutants !",Opportunity,2025-09-18 16:29:00,2025-09-18,22112,27859.0,31,Qualified,Abandonne,18/09/2025
7600,ASIC,Sales Pipeline,Negotiate,In Progress,Mapped to Sales Pipeline,1850000.0,1850000.0,1,FTK,,ICALPS,2nde source,Opportunity,2025-09-18 11:17:00,2025-09-18,22113,27860.0,27,Construction offre,In Progress,18/09/2025
7601,ASIC digital,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,10,FTK,,ICALPS,Reprise Alya FPGA,Opportunity,,2025-09-18,1076,1050.0,27,Identification,Abandonne,18/09/2025
7602,B24-06316,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,0.0,0.0,0,Desogn_Service,,ICALPS,Nouvel appel d'offre. On ne répond pas car pas de solution pour réduire le montant par 3...,Opportunity,2025-09-18 21:04:00,2025-09-18,2,26818.0,27,Identification,NoGo,18/09/2025
7603,Diotima - ADC audio Delta-Sigma,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,400000.0,400000.0,20,Desogn_Service,,ICALPS,Second source TI/ADI,Opportunity,,2025-09-18,20942,25618.0,39,Evaluation technique,Lost,18/09/2025
7604,ASIC Automotive,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,FTK,,ICALPS,"High Level Product Requirement:
•	Single-channel gate driver IC for automotive traction inverter applications
•	Hybrid power stage (Voltage source driver & current source driver) to drive discrete SiC transistors, SiC power modules or Hybrid power modules (SiC + IGBT with individual gate pins)
•	Configurable gate drive strength profiles
Minimum Requirements:
•	Supplier shall have proven experience in the design for automotive applications
•	Supplier shall have proven experience in the design of ICs with ISO26262 functional requirements
Supplier should have proven experience in the design of ICs including requirements with ASIL D on system level

Suite via Presto",Opportunity,,2025-09-18,11778,25664.0,39,Identification,Abandonne,18/09/2025
7605,UHF ASIC RFID,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,0.0,0.0,0,FTK,,ICALPS,No Go,Opportunity,,2025-09-18,11778,25664.0,39,Identification,NoGo,18/09/2025
7606,SoC Asic,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,FTK,,ICALPS,"Qualification en cours
réponse RFI le 21 mars 2025",Opportunity,,2025-09-18,22115,27864.0,39,Evaluation technique,Abandonne,18/09/2025
7607,SOMMERSET,Sales Pipeline,Negotiate,In Progress,Mapped to Sales Pipeline,1400000.0,1400000.0,25,Desogn_Service,,ICALPS,Dual M33 + corstone-021 + ...,Opportunity,,2025-09-18,22114,27862.0,31,Construction offre,In Progress,18/09/2025
7608,Besoin P&R pour ASIC Automotive,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,0,Desogn_Service,,ICALPS,"Info préliminaire

piste non poursuivie - basculement dans un mode de réponse conjointe à des RFQ clients (2 projets en cours de discussion pour Thyssen et pour Bosch)",Opportunity,,2025-09-18,9072,10800.0,31,Identification,Abandonne,18/09/2025
7609,WESAT-S130-IP,Sales Pipeline,Identified,In Progress,Default mapping applied,44000.0,44000.0,80,Desogn_Service,,ICALPS,Version hard de l'IP ReRAM,Opportunity,,2025-09-18,18686,23167.0,27,Negotiating,Abandonne,18/09/2025
7610,WESAT-On65,Sales Pipeline,Closed Won,Won,Deal successfully closed,95000.0,95000.0,100,Desogn_Service,,ICALPS,Testchip en 65 de OnSemi,Opportunity,,2025-09-18,18686,23167.0,27,Negotiating,Won,18/09/2025
7611,Cendric investigations,Sales Pipeline,Closed Won,Won,Deal successfully closed,25000.0,25000.0,100,Desogn_Service,,ICALPS,Consulting,Opportunity,2025-09-18 09:43:00,2025-09-18,4255,25670.0,39,Negotiating,Won,18/09/2025
7612,ASIC automotive,Sales Pipeline,Negotiate,In Progress,Mapped to Sales Pipeline,5000000.0,5000000.0,1,FTK,,ICALPS,PM,Opportunity,,2025-09-18,22116,27865.0,27,Construction offre,In Progress,18/09/2025
7613,ASIC basic digital,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,0.0,0.0,1,FTK,,ICALPS,Cherche à faire un 5440. Quantité très faible et budget pour NRE et prod inférieur à 10k donc noGo,Opportunity,2025-09-18 08:40:00,2025-09-18,21091,26820.0,27,Identification,NoGo,18/09/2025
7614,High-Side Switch,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,1912000.0,1912000.0,5,FTK,,ICALPS,Famille de switch haute tension pour appli automobile,Opportunity,,2025-09-18,20942,25618.0,39,Construction offre,Lost,18/09/2025
7615,Wezen - 8 licences X100,Sales Pipeline,Closed Won,Won,Deal successfully closed,25000.0,25000.0,100,Desogn_Service,,ICALPS,"Soit pour 1 mois (WP1), soit pour 3 mois (WP2)
Seul WP2 comptabilisé car plus crédible",Opportunity,,2025-09-18,2153,2217.0,31,Negotiating,Won,18/09/2025
7616,PEGASUS - WP2 = ASIC Design month 4,Sales Pipeline,Closed Won,Won,Deal successfully closed,160000.0,160000.0,100,FTK,,ICALPS,Design only,Opportunity,,2025-09-18,21085,26814.0,39,Negotiating,Won,18/09/2025
7617,MIRZA - Avenant6,Sales Pipeline,Closed Won,Won,Deal successfully closed,2346000.0,2346000.0,100,FTK,,ICALPS,"Reprise Rx + ajout ADC
+caractérisation Tx
+support intégration système",Opportunity,2025-09-18 11:20:00,2025-09-18,20946,25625.0,31,Negotiating,Won,18/09/2025
7618,Embiez,Sales Pipeline,Negotiate,In Progress,Mapped to Sales Pipeline,1300000.0,1300000.0,50,Desogn_Service,,ICALPS,P&R GF 22,Opportunity,,2025-09-18,20965,27871.0,27,Construction offre,In Progress,18/09/2025
7619,Design pour ASIC Bosch,Sales Pipeline,Identified,In Progress,Mapped to Sales Pipeline,0.0,0.0,10,Desogn_Service,,ICALPS,Réponse commune ASIC Bosch,Opportunity,,2025-09-18,9072,10800.0,27,Identification,In Progress,18/09/2025
7620,PEGASUS - WP2 = ASIC Design,Sales Pipeline,Closed Won,Won,Deal successfully closed,320000.0,320000.0,100,FTK,,ICALPS,Design only,Opportunity,2025-09-18 02:34:00,2025-09-18,21085,26814.0,39,Negotiating,Won,18/09/2025
8620,Control ASIC,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,0.0,0.0,1,FTK,,ICALPS,interested in making custom ASICs for quantum computer control electronics. This would mean both MW and BB. Highest frequencies would be around 8GHz,Opportunity,,2025-09-18,22129,27887.0,39,Identification,NoGo,18/09/2025
8621,Avenant RADICUS MLM pour PCB,Sales Pipeline,Closed Won,Won,Deal successfully closed,0.0,0.0,100,FTK,,ICALPS,"Modification du WP5d pour remplacer les wafers complémentaires par les travaux pour PCB et assemblage des puces par Valtronic

Avenant1",Opportunity,2025-09-18 18:40:00,2025-09-18,3187,,31,Negotiating,Won,18/09/2025
8622,Carac,Sales Pipeline,Qualified,In Progress,Mapped to Sales Pipeline,250000.0,250000.0,30,Desogn_Service,,ICALPS,Besoin flot carac (idem projet EM),Opportunity,2025-09-18 11:44:00,2025-09-18,4293,4608.0,27,Qualified,In Progress,18/09/2025
8623,Besoin design,Sales Pipeline,Identified,In Progress,Mapped to Sales Pipeline,0.0,0.0,1,Desogn_Service,,ICALPS,besoin 4-5 personnes,Opportunity,2025-09-18 12:39:00,2025-09-18,4293,4608.0,27,Identification,In Progress,18/09/2025
8624,ECC,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),25000.0,25000.0,10,Desogn_Service,,ICALPS,Besoin ECC,Opportunity,2025-09-18 13:35:00,2025-09-18,18686,23167.0,27,Evaluation technique,Abandonne,18/09/2025
8625,CENDRIC investigation,Sales Pipeline,Closed Won,Won,Deal successfully closed,25000.0,25000.0,90,Desogn_Service,,ICALPS,"idem opportunité Continental, partagé 50/50",Opportunity,,2025-09-18,22131,27889.0,39,Negotiating,Won,18/09/2025
8626,ALCR Design support,Sales Pipeline,Design Win,In Progress,Mapped to Sales Pipeline,450000.0,450000.0,70,Desogn_Service,,ICALPS,"onsemi, represented by Brno Czech republic design center, is looking for subcontracting support for primary digital change of an existing design.",Opportunity,,2025-09-18,22132,27890.0,39,Negotiating,In Progress,18/09/2025
8627,ASIC/SoC design,Sales Pipeline,Identified,In Progress,Mapped to Sales Pipeline,0.0,0.0,1,Desogn_Service,,ICALPS,"Various Design opportunities
Design Services RFI",Opportunity,,2025-09-18,22133,27892.0,39,Identification,In Progress,18/09/2025
8628,PEGASUS - WP2 = ASIC Design month 5,Sales Pipeline,Closed Won,Won,Deal successfully closed,160000.0,160000.0,100,FTK,,ICALPS,Design only,Opportunity,,2025-09-18,21085,26814.0,39,Negotiating,Won,18/09/2025
8629,ZLARIN W1-WP3,Sales Pipeline,Negotiate,In Progress,Mapped to Sales Pipeline,40000000.0,40000000.0,5,FTK,,ICALPS,Design et supply suite étude faisabilité avec structuration partenariat design avec CG,Opportunity,2025-09-18 12:47:00,2025-09-18,21067,25794.0,27,Construction offre,In Progress,18/09/2025
8630,CHARA-Test 40 pcs,Sales Pipeline,Closed Won,Won,Deal successfully closed,5000.0,5000.0,100,FTK,,ICALPS,"Test manuel au labo de 40 puces supplémentaires + commande d'un socket de backup

Option socket de spare non retenue (3k€ de prix avec 2,2k€ de couts)",Opportunity,2025-09-18 20:33:00,2025-09-18,3176,3277.0,27,Negotiating,Won,18/09/2025
8631,Vesuve - support caracterisation,Sales Pipeline,Closed Won,Won,Deal successfully closed,108000.0,108000.0,100,Desogn_Service,,ICALPS,"Au temps passé - 90 jours à 1,2 k€
pour doc pour certification RNG, ROMGEN, et support carac VEsuve Rev-A et Rev-B",Opportunity,2025-09-18 02:45:00,2025-09-18,2153,2217.0,31,Negotiating,Won,18/09/2025
8632,ASIC digital,Sales Pipeline,Negotiate,In Progress,Mapped to Sales Pipeline,1500000.0,1500000.0,10,FTK,,ICALPS,Interposeur audio,Opportunity,,2025-09-18,4256,4458.0,27,Construction offre,In Progress,18/09/2025
8633,YILDIZ,Sales Pipeline,Identified,In Progress,Default mapping applied,125000.0,125000.0,20,Desogn_Service,,ICALPS,P&R efpga,Opportunity,,2025-09-18,21011,25726.0,27,Evaluation technique,Abandonne,18/09/2025
8634,Daisy chain wafers,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,85000.0,85000.0,80,Desogn_Service,,ICALPS,Wafer for assembly setup / short-loop / Bumping / daisy chains,Opportunity,,2025-09-18,21085,26814.0,39,Evaluation technique,Lost,18/09/2025
8635,toll ASIC,Sales Pipeline,Identified,In Progress,Mapped to Sales Pipeline,450000.0,450000.0,5,FTK,,ICALPS,ASIC uLP pour tolling system,Opportunity,,2025-09-18,22150,27902.0,39,Identification,In Progress,18/09/2025
8636,Collaboration ASIC,Sales Pipeline,Identified,In Progress,Mapped to Sales Pipeline,0.0,0.0,5,Desogn_Service,,ICALPS,Service conception ASIC automotive,Opportunity,2025-09-18 15:06:00,2025-09-18,11737,27904.0,39,Identification,In Progress,18/09/2025
8637,Driver uLED GAN,Sales Pipeline,Identified,In Progress,Mapped to Sales Pipeline,500000.0,500000.0,1,Desogn_Service,,ICALPS,Cherche un DC pour le Driver. ST projet européen,Opportunity,,2025-09-18,2,27891.0,27,Identification,In Progress,18/09/2025
8638,QLC01,Sales Pipeline,Design In,In Progress,Mapped to Sales Pipeline,500000.0,500000.0,20,Desogn_Service,,ICALPS,Support pour le design,Opportunity,,2025-09-18,22142,27895.0,27,Evaluation technique,In Progress,18/09/2025
8639,Besoin support,Sales Pipeline,Design Win,In Progress,Mapped to Sales Pipeline,144000.0,144000.0,80,Desogn_Service,,ICALPS,1 vérif et un design,Opportunity,2025-09-18 01:16:00,2025-09-18,9103,10859.0,27,Negotiating,In Progress,18/09/2025
8640,Projet ASIC,Sales Pipeline,Qualified,In Progress,Mapped to Sales Pipeline,0.0,0.0,1,FTK,,ICALPS,DAC du CEA,Opportunity,2025-09-18 03:00:00,2025-09-18,20973,25667.0,27,Qualified,In Progress,18/09/2025
8641,Ventes GAP8,Sales Pipeline,Negotiate,In Progress,Mapped to Sales Pipeline,100000.0,100000.0,75,Production,,ICALPS,Distribution de GAP8 en stock,Opportunity,,2025-09-18,22153,27907.0,31,Construction offre,In Progress,18/09/2025
8642,Ventes GAP9,Sales Pipeline,Negotiate,In Progress,Mapped to Sales Pipeline,600000.0,600000.0,60,FTK,,ICALPS,"Distribution des GAP9 propriétés d'IC'Alps avec NewCo en mode agent.

Projection d'un besoin de 850k circuits sur 3,5 ans.
Ici opportunité que pour 2025 (et voir que nous arrivons à démarrer le modus operandi convenu par MOU)",Opportunity,,2025-09-18,22153,27907.0,31,Construction offre,In Progress,18/09/2025
8643,Grenat-suite,Sales Pipeline,Qualified,In Progress,Mapped to Sales Pipeline,0.0,0.0,49,FTK,,ICALPS,selon besoins d'Essilor ayant repris les assets de Greenwaves,Opportunity,,2025-09-18,22154,27908.0,31,Qualified,In Progress,18/09/2025
8644,Test de 100 puces au labo + socket,Sales Pipeline,Closed Won,Won,Deal successfully closed,15500.0,15500.0,100,FTK,,ICALPS,"Car besoin de puces testées par Cairdac pour montage dans les capsules (100 ASAP pour juillet, et 100 en aout a priori)
Et commande d'une socket de rechange",Opportunity,,2025-09-18,3176,27926.0,31,Negotiating,Won,18/09/2025
8645,Socket test Chara v1b,Sales Pipeline,Design Win,In Progress,Mapped to Sales Pipeline,3000.0,3000.0,90,FTK,,ICALPS,"suite au problème sur le socket utilisé, conformément à l'offre d'avril",Opportunity,,2025-09-18,3176,27926.0,31,Negotiating,In Progress,18/09/2025
8646,Support utilisation de Chara dans environnement ap,Sales Pipeline,Design Win,In Progress,Mapped to Sales Pipeline,30000.0,30000.0,90,Desogn_Service,,ICALPS,"Car plus aucun ingénieur chez Cairdac présent depuis le départ ...
et donc besoin de rendre la phase actuelle de prise en mains plus efficace et comprendre comment activer Chara, ou contourner si des limitations détectées ...",Opportunity,,2025-09-18,3176,3277.0,31,Negotiating,In Progress,18/09/2025
